ID_TA,Cuisine Style
d10040682,Italian
d13220233,"Pizza,Vegetarian Friendly,Vegan Options"
d11742505,"Chinese,Cafe,Asian,Korean"
d12579443,"Quick Bites,Cafe,Fast Food,Deli"
d7360770,"Mediterranean,Spanish"
d1342136,"German,European,Vegetarian Friendly"
d991146,Wine Bar
d11860142,"Asian,Thai,Vietnamese"
d6692708,French
d11711653,"Mediterranean,Spanish"
d10003044,Cafe
d12149215,Pizza
d4554502,Spanish
d12482945,"Bar,Pub"
d11876551,American
d6966863,"Cafe,Vegetarian Friendly"
d13116981,"Quick Bites,Caribbean,Jamaican"
d10836956,Spanish
d10695066,"European,Turkish,Vegetarian Friendly"
d11812830,"Italian,Pizza,Vegetarian Friendly"
d12208364,"Dessert,French"
d8153728,"Quick Bites,Cafe"
d4959566,Italian
d8618833,"Cafe,Fast Food,European"
d5609051,Spanish
d12670651,Mexican
d10062817,"Italian,Pizza,Vegetarian Friendly"
d9849815,European
d7660006,"French,Bar,Pub"
d7990588,Italian
d12473902,"French,European,Contemporary"
d6737938,Russian
d10042411,"Mediterranean,Spanish"
d12992892,"European,Hungarian"
d8809879,"European,Vegetarian Friendly"
d1503562,"German,Vegetarian Friendly,Vegan Options"
d2200976,"Mexican,South American,Central American"
d7378502,Vegetarian Friendly
d5292652,"Italian,Pizza,Seafood"
d11928573,"Italian,Pizza,Romana"
d2191892,Cafe
d12461540,"Austrian,European"
d8153694,"Cafe,International,Healthy"
d1343502,"German,Fast Food"
d1355049,Vegetarian Friendly
d4283792,Vegetarian Friendly
d9879019,"Italian,European,Vegetarian Friendly"
d8708550,"French,European,Wine Bar"
d7189037,Cafe
d9997534,Cafe
d9831531,"Fast Food,Turkish"
d10720821,"Turkish,Middle Eastern,Pakistani"
d5796613,"European,Portuguese"
d12921238,Cafe
d12403563,"German,European,Central European"
d12134678,"Bar,Pub"
d8537755,Spanish
d12327525,Cafe
d5799101,Turkish
d12321243,"Italian,Cafe,Vegetarian Friendly"
d2169754,"Austrian,European,Central European"
d9829717,"Chinese,Sushi"
d12511619,"Italian,Pizza"
d12685743,Cafe
d10833730,"Polish,International,European"
d6702770,"Moroccan,Mediterranean,Middle Eastern"
d5798095,French
d7983598,"German,Vegetarian Friendly"
d8509890,Fast Food
d8077436,"Italian,European,Central European"
d8036519,"Italian,Chinese,Seafood"
d9846471,"Swiss,European"
d10445659,"Quick Bites,Fast Food,Vegetarian Friendly"
d8541480,French
d11905823,"Italian,Pizza"
d1015444,Seafood
d8470921,Italian
d12883195,"Italian,Steakhouse,Barbecue"
d8068453,Italian
d6875247,French
d12315334,"European,Portuguese"
d8826343,"Latin,Argentinean,South American"
d5791665,"Quick Bites,American,Fast Food"
d8462225,Mediterranean
d12142806,Mexican
d10193969,"Bar,Pub"
d13320374,Spanish
d8339717,"Italian,Pizza"
d11704985,"Bar,Spanish,Pub"
d6153514,"Seafood,Mediterranean,Spanish"
d12154935,"Spanish,Vegetarian Friendly,Gluten Free Options"
d7347214,"Italian,Pizza,Vegetarian Friendly"
d10801733,"German,Vegetarian Friendly"
d8605325,"Japanese,Sushi,Asian"
d7124462,Cafe
d8096939,"Bar,Pub"
d5800050,"French,Vegetarian Friendly"
d10810340,"Cafe,Spanish"
d9790330,French
d8533511,"European,Vegetarian Friendly"
d13133240,Vegetarian Friendly
d10745091,Middle Eastern
d6881639,"Dessert,Vegetarian Friendly"
d8466152,American
d12181204,"Chinese,Asian"
d6419152,"Mediterranean,Greek,Vegetarian Friendly"
d10712194,"Fast Food,Healthy"
d2516012,"Bar,Pub"
d7804778,Cafe
d12918428,French
d12002680,"Quick Bites,American,Fast Food"
d10267314,Spanish
d5972811,"Italian,Pizza"
d8461905,"European,Portuguese"
d10028332,"International,European,Eastern European"
d9600857,Cafe
d10681430,"Cafe,Grill"
d8311059,Fast Food
d5506536,"Asian,Vietnamese,Vegetarian Friendly"
d9747762,"Pizza,Fast Food"
d11957461,"Japanese,Bar,Cafe"
d9984903,Spanish
d12208968,"Pizza,Turkish,Middle Eastern"
d4106385,Italian
d12873745,"International,European,Portuguese"
d12328955,British
d13319945,Italian
d5809306,"Greek,Vegetarian Friendly"
d13008769,"Latin,Mediterranean,Spanish"
d10915712,Spanish
d7626782,"Belgian,European"
d11797020,"American,Fast Food,Vegetarian Friendly"
d7940441,Greek
d4259510,Cafe
d10813119,Fast Food
d10846196,"European,Portuguese"
d12667690,"Italian,Pizza"
d8691385,"Asian,Indonesian"
d13168011,"European,Portuguese"
d13430477,"Moroccan,Mediterranean,Healthy"
d8835625,European
d10332859,"Japanese,Sushi,Asian"
d5798480,"Moroccan,Mediterranean"
d10721348,"Northern-Italian,Southern-Italian"
d4942773,"German,Vegetarian Friendly"
d9862424,Cafe
d5617200,"Fast Food,Deli"
d12075208,"Spanish,Vegetarian Friendly,Vegan Options"
d13134976,Sushi
d10057013,"German,Cafe"
d11719284,Italian
d11748911,Gluten Free Options
d5507147,Pizza
d6731819,French
d7720937,French
d7761527,"Dutch,Bar,European"
d8501307,"Mediterranean,Spanish,Vegetarian Friendly"
d5800735,Turkish
d12453992,"Italian,Bar,Pub"
d7284863,European
d7389424,"German,Mediterranean"
d9754769,"Bar,European,Spanish"
d10597222,"German,Grill"
d8712171,Dessert
d6701584,"French,European,Vegetarian Friendly"
d13323033,"American,British"
d1329783,French
d8535908,"Italian,Pizza"
d5977252,"European,Portuguese"
d12453947,"Italian,Northern-Italian"
d12511265,Indian
d1963466,"Austrian,European,Vegetarian Friendly"
d5616662,"Cafe,Spanish,Healthy"
d11637263,"European,Portuguese"
d10044991,"Bakeries,European"
d11180434,"German,Austrian,European"
d10082721,"Quick Bites,Asian,Vietnamese"
d8799735,"European,Portuguese"
d986272,American
d10627619,Vegetarian Friendly
d11814795,"Italian,Pizza"
d4149053,"Middle Eastern,Persian,Vegetarian Friendly"
d10059627,"Cafe,Vegetarian Friendly"
d11951810,"Italian,Pizza,Mediterranean"
d7215593,"Dessert,Dutch,Cafe"
d5981188,"Dessert,Cafe,European"
d5615760,"Italian,Pizza,Vegetarian Friendly"
d12821505,European
d12171814,"Dessert,Italian"
d9976886,"Quick Bites,Fast Food"
d12473065,"Dessert,Cafe"
d12119328,"French,European"
d11873952,Irish
d12503168,"Mediterranean,Spanish"
d5884115,"Chinese,Japanese,Sushi"
d12082299,"Mediterranean,Spanish"
d10035724,Fast Food
d9729649,Asian
d6496924,"German,Bar,European"
d10807753,"Bar,Mediterranean,Spanish"
d6702869,"European,Vegetarian Friendly,Vegan Options"
d7145789,German
d5769965,Chinese
d12430627,Cafe
d7124051,Cafe
d8098180,"German,Austrian,European"
d9830952,"Bar,European,Pub"
d11668189,"Austrian,Cafe,European"
d715420,"European,Central European,Vegetarian Friendly"
d8413493,Japanese
d8272564,"Cafe,Russian,Vegetarian Friendly"
d778805,"Belgian,European"
d11576241,Asian
d5000022,"Italian,Vegetarian Friendly"
d5510354,"Fast Food,Deli,Vegetarian Friendly"
d10833247,Cafe
d12215292,"French,European,Vegetarian Friendly"
d3709131,"Bar,Pub"
d9883640,"Bar,Pub"
d9738711,"Pizza,European,Grill"
d12006833,"Cafe,Vegetarian Friendly,Vegan Options"
d2707635,American
d5852338,"Asian,Healthy"
d1341701,"Mediterranean,European,Spanish"
d11659282,Spanish
d10039385,"Bar,Pub"
d1955642,Italian
d11931926,"Italian,Pizza,Seafood"
d991720,Spanish
d10780749,Italian
d10417602,"Italian,Bar,Pub"
d8483014,"German,Cafe,Deli"
d10028904,"European,Portuguese"
d11956851,"Polish,International,European"
d12235014,"Cafe,Deli"
d12827306,"Bar,Cafe,European"
d12667415,"Cafe,European,Vegetarian Friendly"
d8807543,Pizza
d12629402,Fast Food
d8361777,"European,Portuguese"
d10335269,Cafe
d4769496,"Fast Food,European,Swedish"
d5986196,"Quick Bites,Fast Food"
d1077449,Vegetarian Friendly
d11805973,"Bar,Pub"
d5520999,Pizza
d13185766,"Vegetarian Friendly,Vegan Options"
d12362966,"Dessert,Cafe"
d5041747,Italian
d7753889,"Cafe,Vegetarian Friendly"
d10497384,Spanish
d10699414,"Asian,Nepali,Vegetarian Friendly,Vegan Options"
d11956826,"Mexican,Latin,Spanish"
d10754130,"Cafe,Fast Food,International,Soups"
d12542285,"Chinese,Seafood,Asian"
d10522877,"Specialty Food Market,Cafe,European"
d12200200,"European,Czech"
d12687123,Dessert
d11945812,"Seafood,Middle Eastern"
d10508729,Spanish
d12266029,"Korean,Vegetarian Friendly,Vegan Options"
d6226798,"Mediterranean,Spanish"
d12160475,"Middle Eastern,Persian"
d7361083,Bar
d10836855,"Bar,European,Pub"
d11500512,"Italian,Bar,Pub"
d7906796,"French,Cafe"
d8122579,"Italian,Wine Bar"
d6874042,"American,Fast Food,Deli"
d7134848,"Italian,Cafe"
d8339763,Italian
d11932012,French
d12980561,"Japanese,Sushi,Asian"
d8339610,"Italian,Pizza"
d6452969,Spanish
d12596674,"Cafe,Deli"
d12478826,"Cafe,European"
d12184707,Vegetarian Friendly
d12309603,"Japanese,Sushi,Asian"
d7622114,"Pizza,Fast Food,Vegetarian Friendly"
d10134516,Pizza
d6705908,"Mediterranean,Spanish"
d10758218,"Belgian,European,Pub"
d8408345,Fast Food
d6714816,"Spanish,Vegetarian Friendly"
d12332633,Japanese
d4678527,"Fast Food,Mediterranean,Turkish"
d5982169,"French,Cafe"
d5614765,"Mediterranean,Spanish"
d2446474,"French,European,Grill"
d5982084,"German,Vegetarian Friendly"
d5870217,Spanish
d11444976,"American,Latin,Bar"
d10335864,British
d2166595,French
d8338584,"Italian,Pizza"
d10813188,Vegetarian Friendly
d12966411,"Quick Bites,American,Bar"
d9457704,Cafe
d10632626,"Italian,German,Cafe,Pub"
d8334824,"Chinese,Asian,Vegetarian Friendly"
d4919349,"Cafe,British,Canadian"
d12667696,"Steakhouse,Pizza,Mediterranean"
d6641339,Cafe
d12500016,"Asian,Thai,Fusion"
d5486404,Spanish
d13239044,"Cafe,Vegetarian Friendly"
d12694928,"Italian,Pizza,Mediterranean"
d11044959,"European,Czech"
d1039351,"European,Greek,Vegetarian Friendly"
d13236358,Italian
d8603981,"Cafe,Vegetarian Friendly"
d5509360,"Italian,Pizza"
d11914481,"Peruvian,Latin,Spanish"
d10214378,"Fast Food,Vegan Options"
d11932386,"Italian,Pizza"
d9587018,"German,Cafe,Vegetarian Friendly"
d12315958,Italian
d8773628,"Chinese,International,Asian,Korean"
d9712381,"Italian,Mediterranean,Romana"
d13220609,"French,Seafood"
d9975834,"Spanish,Vegetarian Friendly,Vegan Options"
d1039348,Chinese
d10468664,"Bar,Spanish,Pub"
d10145653,Vegetarian Friendly
d8491751,"Mediterranean,Vegetarian Friendly,Vegan Options"
d11772793,"Italian,Pizza,Vegetarian Friendly"
d9846538,"Bar,Pub"
d6999227,"Seafood,European,Swedish"
d6994732,"French,Cafe,Vegetarian Friendly"
d12357368,"Cafe,Spanish"
d12904026,Steakhouse
d10509786,"German,European,Vegetarian Friendly"
d10780634,Wine Bar
d13139768,Cafe
d8338481,Italian
d959091,"German,Brew Pub,Pub"
d13313707,"Italian,Vegetarian Friendly"
d13125675,"Quick Bites,American,Fast Food"
d12846131,"Fast Food,Vegetarian Friendly"
d9748123,"Chinese,Sushi,Thai,Vietnamese"
d10302453,"Bar,European,Pub,Hungarian"
d9802625,Cafe
d6680272,Spanish
d7917841,"Middle Eastern,Vegetarian Friendly,Vegan Options"
d5861784,Italian
d5524876,French
d10373036,"French,Seafood"
d5122825,Quick Bites
d6420170,Spanish
d12186479,"French,European"
d12400902,Vegetarian Friendly
d10090935,"Italian,Mediterranean,Vegetarian Friendly"
d10328491,"Specialty Food Market,Italian,Vegetarian Friendly"
d2292627,"Dessert,Cafe,European"
d10810357,"European,Portuguese"
d11749811,"Cafe,Turkish"
d1350447,"German,European,Central European"
d7817857,"Bakeries,French,Vegetarian Friendly"
d12146830,"Thai,Vegetarian Friendly,Vegan Options"
d10151231,"French,European,Healthy"
d12147333,Cafe
d11921719,"South American,Vegan Options"
d11773873,"French,Vegetarian Friendly"
d877245,"Fast Food,European,Danish"
d5776107,"Mediterranean,Spanish,Soups"
d7274301,"European,Hungarian,Vegetarian Friendly"
d8068669,"Moroccan,Mediterranean"
d5122705,Fast Food
d10737209,"German,Cafe,European"
d11965233,Cafe
d12670532,"Bar,Pub"
d10041438,"Asian,Thai,Vegetarian Friendly"
d8262489,"French,Pizza,Cafe"
d12158078,"Cafe,European,Grill"
d7656418,French
d12173633,"European,Portuguese"
d9872344,"Dutch,Bar,European"
d12481595,"Japanese,Sushi,Vegetarian Friendly"
d12820231,Fast Food
d10712260,"Brazilian,South American"
d5865385,"Mediterranean,Spanish"
d9742583,"Fast Food,Turkish,Middle Eastern"
d11444479,"Quick Bites,Fast Food"
d7593254,"Austrian,European"
d12328638,"Italian,Mediterranean,Vegetarian Friendly"
d4911062,"Chinese,Fast Food,Asian,Cantonese"
d12169186,Spanish
d12139506,Cafe
d10432315,"German,Cafe,Deli"
d9769924,Cafe
d5799869,"French,European"
d1344087,"German,European,Croatian"
d6163786,Dessert
d7104794,American
d12982111,"Mediterranean,Spanish"
d12706207,"Asian,Thai,Vietnamese"
d11633782,"Chinese,Sushi"
d7378989,"Bakeries,Dutch,Cafe"
d11878056,"German,Austrian,European,Central European"
d2238042,"German,European,Contemporary"
d10045612,"Bar,Pub,Vegetarian Friendly"
d5949091,"European,Swedish"
d12341553,"Cafe,European,Wine Bar"
d8834602,"Bar,Pub"
d4925360,Fast Food
d991500,"Mediterranean,Spanish,Healthy"
d5531503,Fast Food
d10833572,German
d12320797,Cafe
d7312311,"Italian,Cafe"
d1326621,"Lebanese,Mediterranean,Middle Eastern"
d1037202,"Italian,Vegetarian Friendly"
d9739399,"Cafe,Fast Food,Vegetarian Friendly"
d10140442,"Swiss,European"
d12430654,"European,Central European,Hungarian"
d10371886,Pub
d6453710,Spanish
d7618751,African
d8293129,Pub
d12289536,"Cafe,Healthy,Soups"
d10535725,Fast Food
d13198098,"Italian,Vegetarian Friendly"
d11717846,"Quick Bites,Fast Food"
d12658595,"Italian,Vegetarian Friendly"
d8462268,"Mediterranean,Spanish"
d10804305,"Italian,Mediterranean,Vegetarian Friendly"
d12695389,Cafe
d3709262,German
d10279811,"Cafe,European"
d8854162,"Fast Food,Vegetarian Friendly"
d9791240,"Mediterranean,Middle Eastern,Arabic"
d5430075,"Italian,Mediterranean"
d8460513,Healthy
d10467593,"Quick Bites,German,Fast Food"
d11659467,French
d12105033,"Fast Food,Asian,Thai"
d12906509,"Quick Bites,Fast Food"
d8543091,"Dessert,Cafe,Deli"
d4698842,Dessert
d10770025,Asian
d10335975,Spanish
d1967937,Cafe
d13222001,Greek
d5972277,"Cafe,Vegetarian Friendly"
d4814835,British
d5890468,Chinese
d2650297,French
d10771996,"Italian,Mediterranean,European"
d7303687,Vegetarian Friendly
d5776111,"Mediterranean,Spanish"
d987918,"Mediterranean,Spanish,Vegetarian Friendly"
d10805589,Pizza
d7026017,French
d12563132,Cafe
d12789860,"Bar,Pub"
d5818397,"Fast Food,Turkish,Middle Eastern,Kosher"
d7319177,"Italian,Pizza"
d5770272,Spanish
d8771801,"Austrian,European"
d12170617,"French,Bar,Pub"
d11837651,"German,European"
d7365708,Greek
d5922033,"German,Austrian,Bar"
d4469008,"Steakhouse,Spanish,Argentinean"
d12848754,"Barbecue,European,Portuguese"
d9712051,"Italian,Cafe"
d4913173,Pizza
d13140471,"Italian,Pizza,Vegetarian Friendly"
d5884445,American
d12600274,French
d5609129,"Mediterranean,Spanish"
d12180474,Pub
d8818940,"Austrian,European,Vegetarian Friendly"
d10266752,Spanish
d8393259,Cafe
d9729056,"Bar,Mediterranean,Spanish"
d8406998,"American,Fast Food"
d2090817,Cafe
d12802847,"Italian,European,Central European"
d11921779,Mediterranean
d10188827,Asian
d8338696,"Italian,Cafe,Vegetarian Friendly"
d11882712,"Italian,Mediterranean,Vegetarian Friendly"
d10594859,"Spanish,Vegetarian Friendly,Vegan Options"
d11180559,French
d11935433,German
d4221369,"Latin,Spanish"
d10735753,"American,Irish,Bar"
d12959621,British
d12495310,"French,European,Vegetarian Friendly"
d9789616,"European,Czech"
d12511970,Fast Food
d7291587,French
d11808372,Cafe
d10521072,American
d1763898,European
d10061528,Cafe
d11933039,"Indian,Asian,Healthy"
d10696507,Turkish
d10425898,"Cafe,Pub"
d12326729,"Italian,Bar,Pub"
d12170352,Vegetarian Friendly
d1977489,"Swiss,European"
d5794940,"Chinese,Asian,Vegetarian Friendly"
d8730151,French
d11917918,"Italian,Vegetarian Friendly,Vegan Options"
d719061,Wine Bar
d9607221,"Austrian,Bar,European,Pub"
d12954701,"Bar,Spanish,Pub"
d11852937,"Bar,European,Pub"
d3498695,"German,European"
d12248538,"Japanese,Sushi,Asian,Vegetarian Friendly"
d12005807,"Bakeries,Cafe,European,Vegetarian Friendly"
d12702530,Dessert
d11661957,French
d11812750,"Italian,Vegetarian Friendly"
d12218373,"Turkish,Middle Eastern,Vegetarian Friendly"
d8450326,"Asian,Thai"
d7186376,"Belgian,European"
d9563493,Cafe
d10782659,"International,Vegetarian Friendly,Vegan Options"
d4601489,French
d12221297,Cafe
d4149261,"German,European,Vegetarian Friendly"
d5267617,Vegetarian Friendly
d12537216,"Italian,Pizza,Mediterranean"
d5890647,French
d10297985,"European,Hungarian,Vegetarian Friendly"
d8764458,Vegetarian Friendly
d12219557,"Quick Bites,Chinese,Fast Food"
d10096430,Spanish
d5121450,Fast Food
d12657457,"Cafe,Fast Food,Vegetarian Friendly"
d8465468,"Italian,Bar,Pub"
d11489057,"French,European,Wine Bar"
d13323261,"Quick Bites,Fast Food"
d9991537,French
d5800216,Italian
d12554927,"Bar,European,Pub"
d12929620,"Mediterranean,Greek,Vegetarian Friendly"
d5778496,French
d12336098,"European,Spanish"
d5816926,"Mediterranean,Vegetarian Friendly,Vegan Options"
d8462230,"Chinese,Japanese,Sushi"
d10037529,"Spanish,Vegetarian Friendly"
d11747446,"Bar,Cafe,Pub"
d10351207,Pizza
d13136328,Turkish
d13008588,Cafe
d8530283,"Fast Food,Vegetarian Friendly"
d12524217,Cafe
d11945842,"Bar,Cafe,Spanish"
d11801590,"Chinese,Asian,Vegetarian Friendly"
d5963762,"Mediterranean,Spanish"
d7360791,"European,Portuguese"
d13275836,"Chinese,Japanese,Asian,Vietnamese"
d12607480,"Bar,European"
d1019785,"Swiss,European"
d6415892,Vegetarian Friendly
d1358938,"German,European,Spanish"
d3422485,"Italian,Pizza,Mediterranean"
d11842128,French
d10070940,"Cafe,Vegetarian Friendly,Vegan Options"
d11921719,"South American,Vegan Options"
d8133955,"Italian,Pizza"
d5609064,"Mediterranean,Spanish"
d11858049,Cafe
d7247945,"Seafood,Mediterranean,Spanish"
d10338301,"African,Ethiopian,Vegetarian Friendly"
d5522062,Fast Food
d10147470,"Cafe,European,Danish"
d8497182,"Japanese,Sushi,Asian"
d8460536,Mexican
d8370154,Spanish
d2156563,"Italian,Vegetarian Friendly"
d12130136,Cafe
d12803556,Italian
d12249502,Chinese
d8492523,Deli
d1341422,"Fast Food,Turkish,Middle Eastern"
d6180037,"Italian,Pizza,Seafood"
d2044277,"Steakhouse,Vegetarian Friendly"
d7352449,Cafe
d8438191,Cafe
d10824993,"Italian,Pizza"
d11775663,American
d5122822,"Polish,European"
d4913193,"Quick Bites,Japanese,Fast Food"
d10136321,"Cafe,Deli"
d10821586,Healthy
d7251971,Italian
d8084514,Pub
d5798469,"French,Bar,European"
d8416936,Steakhouse
d9814439,"Bar,Cafe,Pub"
d6719444,"Italian,Mediterranean"
d11702319,French
d13076814,Vietnamese
d10830552,"Italian,Pizza,Turkish"
d8363959,Cafe
d5799133,French
d9802625,Cafe
d5851655,"German,Cafe,Vegetarian Friendly"
d1627392,"Italian,Steakhouse,Barbecue"
d718286,"German,Vegetarian Friendly"
d9819609,"Bar,Pub"
d11923581,Chinese
d6700477,"Indian,Vegetarian Friendly,Vegan Options"
d9846497,"Japanese,Sushi,Asian"
d12149010,Deli
d12063958,"French,European"
d5796202,Spanish
d5956647,"Cafe,European,Swedish"
d4947002,Cafe
d5532299,"Italian,Vegetarian Friendly"
d12138537,"Mediterranean,Turkish,Halal"
d1945825,"Austrian,European,Vegetarian Friendly"
d12151596,"Japanese,Sushi,Asian"
d5862177,"Mediterranean,Turkish,Middle Eastern"
d10305514,"Dessert,Cafe,Greek"
d6651217,"Eastern European,Vegetarian Friendly,Vegan Options"
d10805608,"Argentinean,South American"
d9767219,Vietnamese
d7342193,Fast Food
d6977358,"Cafe,European"
d11751474,"Mediterranean,Catalan,Vegetarian Friendly"
d12571169,"Mediterranean,European,Portuguese"
d12950858,Fast Food
d12557430,"French,Vegetarian Friendly"
d12669307,"Swiss,European"
d6225143,"Bakeries,Vegetarian Friendly"
d8298099,"Italian,Bar,Cafe"
d10663008,"Swiss,Cafe,European"
d5453838,"Vegetarian Friendly,Vegan Options"
d5981537,Fast Food
d10287073,"Quick Bites,Cafe,Fast Food"
d5776346,"Mediterranean,Spanish"
d12012215,"Italian,Pizza,Cafe"
d8483258,German
d5986466,"Bar,Pub"
d8433896,"Mediterranean,Spanish"
d12148033,"Mediterranean,Greek,Vegetarian Friendly"
d1356039,"German,Cafe,Vegetarian Friendly"
d9740009,Italian
d9978806,"Mediterranean,Spanish"
d9875523,"Italian,Vegetarian Friendly"
d13312967,"Italian,Mediterranean"
d8664433,"American,Cafe,Fast Food"
d10125029,Pizza
d12674388,"Quick Bites,Fast Food"
d12404593,Cafe
d8513186,"Italian,Pizza,Vegetarian Friendly"
d10465773,"Dutch,European,Vegetarian Friendly"
d10479817,Spanish
d7993583,"Seafood,Spanish"
d7249764,Spanish
d12611014,Cafe
d5864336,Spanish
d5848220,"Specialty Food Market,Italian"
d12320431,"Asian,Korean"
d8461972,"African,Ethiopian"
d2208694,"Austrian,European,Vegetarian Friendly"
d12980375,Vegetarian Friendly
d5776298,"Steakhouse,Spanish"
d8385262,International
d12301225,"Sushi,Asian,Vietnamese"
d12001843,"Bar,Pub"
d10920442,"Italian,Cafe,Vegetarian Friendly"
d8467613,"Italian,Pizza,Vegetarian Friendly"
d10844950,"Italian,Russian"
d13225861,"Italian,European"
d5819363,"Cafe,Vegetarian Friendly"
d13076704,German
d7913090,"Italian,Vegetarian Friendly,Vegan Options"
d8765793,"Mediterranean,European,Spanish"
d7045707,"Italian,Pizza,Mediterranean"
d10516727,Spanish
d12206883,"Vietnamese,Vegetarian Friendly,Vegan Options"
d7987006,"Spanish,Vegan Options"
d8339972,"Italian,Vegetarian Friendly"
d8516135,"Polish,European"
d1327653,"Fast Food,Turkish,Middle Eastern"
d10121306,"French,Cafe,Fast Food"
d4768769,"European,Pub,Czech"
d4924828,"Fast Food,Middle Eastern"
d7291575,French
d5444939,"Chinese,Japanese,Asian"
d8378583,Vegetarian Friendly
d5513624,Fast Food
d12716255,"Asian,Korean"
d1340523,Greek
d10061975,Vegetarian Friendly
d9566709,"German,Cafe"
d3384978,"Bar,Pub"
d6229764,French
d8338318,"Italian,Pizza"
d12326748,"French,Fusion"
d9756808,Cafe
d12508469,"Asian,Indonesian,Vegetarian Friendly"
d10771356,"Indian,Spanish,Vegetarian Friendly"
d12652244,"Italian,Pizza,Seafood"
d9815007,"Bar,Pub"
d12323278,"European,Czech"
d6484913,"American,Fast Food"
d11655667,German
d8338649,Dessert
d12594245,"French,Bar,Fast Food,Barbecue"
d9983573,Fast Food
d10711750,"Fast Food,Turkish,Middle Eastern"
d987885,"Mediterranean,European,Spanish"
d8609101,Vegetarian Friendly
d12410431,"Bar,Pub"
d1228725,"Fast Food,Turkish,Middle Eastern"
d10047799,Mediterranean
d8482382,"Bar,Seafood,British"
d719835,"American,Brew Pub,Street Food"
d11965269,Deli
d5890561,"Fast Food,Turkish"
d5523176,Fast Food
d13138496,"Bakeries,Italian"
d12458511,"Asian,Thai,Malaysian"
d10623137,"Spanish,Vegetarian Friendly"
d7282965,"Quick Bites,American,Fast Food"
d11777429,"Bar,Pub"
d8640592,"Mediterranean,European,Spanish"
d10532906,"Indian,Asian,Vegetarian Friendly"
d7613482,"French,Vegetarian Friendly"
d997945,"Mediterranean,Spanish,Vegetarian Friendly"
d3355624,"European,Vegetarian Friendly"
d5220167,Sushi
d11880843,"Quick Bites,Fast Food"
d4924830,Pizza
d7361029,Cafe
d5489179,"Mediterranean,Spanish"
d10696498,"Moroccan,Cafe,Mediterranean"
d8338609,Italian
d8340875,"Italian,Fast Food"
d11921279,"Mediterranean,Spanish"
d12351755,Cafe
d9877727,"Lebanese,Mediterranean,Middle Eastern"
d8864234,Cafe
d1341808,"Italian,Mediterranean,Vegetarian Friendly"
d11756483,French
d5868053,"Mediterranean,Spanish"
d12124508,"European,Portuguese"
d2146051,"Japanese,Sushi,Asian"
d12138579,Chinese
d8808837,"French,Spanish,Basque"
d11933149,"Spanish,Vegetarian Friendly,Vegan Options"
d12630765,Spanish
d11877378,Spanish
d8841599,Pub
d12095551,"Italian,Mediterranean"
d10724231,Dessert
d10630492,"Bar,Pub,Vegetarian Friendly"
d9730266,"Pub,Gastropub"
d8377125,"Italian,Vegetarian Friendly"
d13154033,Japanese
d8338621,Italian
d13171754,Spanish
d9860737,"French,International"
d12897883,Cafe
d12728053,"Quick Bites,Japanese,Cafe"
d12946675,"Asian,Korean"
d10041769,"French,International"
d10468098,"Chinese,Asian"
d1192749,"Italian,Barbecue"
d7133716,German
d5932484,"French,Bar,European"
d4149149,Mediterranean
d2248857,"Fast Food,Vegetarian Friendly"
d7616061,"Cafe,Vegetarian Friendly"
d8050336,"Italian,Pizza,Vegetarian Friendly"
d8856919,"Cafe,Vegetarian Friendly"
d5866249,"French,Bar,European"
d10047940,Cafe
d5487636,Spanish
d8462243,"Peruvian,South American"
d1038814,"German,Fast Food,Vegetarian Friendly"
d12321040,French
d1318380,Indian
d8493676,"Italian,Vegetarian Friendly"
d5853064,"European,Portuguese"
d7820421,"Mediterranean,Spanish,Vegetarian Friendly"
d6694993,"Lebanese,Mediterranean,Middle Eastern"
d12229201,Cafe
d5244315,Turkish
d1329052,French
d8769613,Healthy
d7789050,"Mediterranean,European,Spanish"
d11945643,"Lebanese,Mediterranean,Middle Eastern"
d1350503,Italian
d1828618,"Austrian,European,Central European"
d10832843,"Chinese,Japanese,Sushi"
d12951720,"French,Diner"
d5795952,Spanish
d7674785,"Italian,Bar,Mediterranean"
d12447709,"Italian,Vegetarian Friendly"
d13123209,Greek
d11929437,"Steakhouse,Latin,Spanish"
d11317172,"Mediterranean,Spanish,Vegan Options"
d7993438,Fast Food
d2014414,"Bar,Vegetarian Friendly"
d8449247,"Spanish,Vegetarian Friendly"
d12214166,German
d12948644,Spanish
d10512559,Italian
d1742168,"Mediterranean,Spanish,Vegetarian Friendly"
d8339664,Italian
d7035083,Spanish
d11045358,Dessert
d5776310,"American,Fast Food,Diner"
d5794921,Chinese
d1039152,Vegetarian Friendly
d10671170,Greek
d8046160,Cafe
d4768657,Cafe
d12075204,"Japanese,Seafood,Sushi"
d11874268,"Italian,Mediterranean,Vegetarian Friendly"
d1340311,"German,Spanish"
d5122806,Caribbean
d12478889,"Bar,Pub"
d12032084,"Turkish,Greek,Vegetarian Friendly"
d12001755,Italian
d5614446,"Cafe,Mediterranean,Spanish"
d987891,"Vegetarian Friendly,Vegan Options"
d5981088,Austrian
d2006099,Vegetarian Friendly
d8460601,Cafe
d11914501,Spanish
d9857507,"European,Asian,Korean"
d5852767,"Asian,Vietnamese,Vegetarian Friendly"
d12182013,International
d5795306,Spanish
d12336466,"German,Cafe,Diner"
d11981948,"Italian,Polish,European"
d12218817,"French,Pizza"
d12966601,"Italian,Cafe"
d12050033,Spanish
d8641595,Turkish
