ID_TA,Cuisine Style
d11957461,$$ - $$$
d12208968,$
d697339,$$ - $$$
d12873745,$$ - $$$
d12328955,$
d13138355,$$ - $$$
d1044376,$$ - $$$
d13319945,$$ - $$$
d2008421,$$ - $$$
d3709240,$$ - $$$
d5809306,$$ - $$$
d12836402,$$ - $$$
d1121845,$$ - $$$
d12959777,$$ - $$$
d2190789,$
d12988418,$
d13008769,$$ - $$$
d10915712,$
d7626782,$$ - $$$
d2706413,$$ - $$$
d11797020,$
d2718797,$
d7940441,$$ - $$$
d12837169,$
d10813119,$
d12981603,$$ - $$$
d6001610,$$ - $$$
d4762211,$$ - $$$
d8339597,$
d10846196,$
d8691385,$
d7358789,$$ - $$$
d10480654,$
d1990925,$$ - $$$
d13430477,$$ - $$$
d8835625,$$ - $$$
d3709166,$$ - $$$
d10332859,$
d10721348,$$ - $$$
d991560,$$ - $$$
d4942773,$$ - $$$
d11911398,$
d9831596,$
d10807927,$
d11978741,$$ - $$$
d5617200,$
d6996181,$$ - $$$
d4725493,$$ - $$$
d12816296,$$ - $$$
d12075208,$$ - $$$
d13134976,$
d6584255,$$ - $$$
d12787589,$$ - $$$
d10057013,$$ - $$$
d4873382,$
d11748911,$$ - $$$
d3213524,$$ - $$$
d5507147,$$ - $$$
d6731819,$$ - $$$
d7720937,$$ - $$$
d5520029,$
d7761527,$$ - $$$
d7208404,$$ - $$$
d8736479,$$ - $$$
d8501307,$$ - $$$
d5800735,$$ - $$$
d12453992,$
d7284863,$
d6948238,$$ - $$$
d7389424,$$ - $$$
d9754769,$$ - $$$
d8712171,$
d6701584,$$ - $$$
d1329783,$$ - $$$
d11832474,$
d8535908,$$ - $$$
d5977252,$
d12173513,$$ - $$$
d6104281,$$ - $$$
d1963466,$$ - $$$
d5859863,$$ - $$$
d3846441,$$ - $$$
d5616662,$
d6438792,$$ - $$$
d6855169,$
d12728595,$
d11180434,$
d4954888,$
d10082721,$
d8799735,$
d986272,$
d10627619,$$ - $$$
d6874209,$$ - $$$
d4770271,$$ - $$$
d11814795,$
d5800022,$
d7991988,$$ - $$$
d4149053,$$ - $$$
d10059627,$$$$
d11951810,$$ - $$$
d5985321,$$ - $$$
d7215593,$
d6531190,$$ - $$$
d5981188,$$ - $$$
d10771359,$$ - $$$
d5615760,$$ - $$$
d7696133,$$ - $$$
d12821505,$$ - $$$
d5122751,$$ - $$$
d12838892,$$ - $$$
d10110357,$
d9976886,$
d12473065,$
d12119328,$$ - $$$
d12503168,$$ - $$$
d5884115,$
d12082299,$$ - $$$
d3384878,$$ - $$$
d9729649,$$ - $$$
d6496924,$$ - $$$
d12950559,$$ - $$$
d10807753,$
d6702869,$$ - $$$
d7145789,$$ - $$$
d6890010,$
d4083761,$$ - $$$
d8720505,$$ - $$$
d8098180,$$ - $$$
d9830952,$
d11668189,$$ - $$$
d4756380,$$ - $$$
d715420,$$ - $$$
d8413493,$
d8272564,$
d778805,$$ - $$$
d6527963,$
d5000022,$
d8712470,$$ - $$$
d5510354,$
d4413615,$$ - $$$
d2069501,$
d12215292,$$ - $$$
d3709131,$
d9738711,$
d12006833,$
d3834665,$$ - $$$
d12249936,$$ - $$$
d8534350,$
d5852338,$
d1341701,$$ - $$$
d11659282,$$ - $$$
d10039385,$
d1955642,$$ - $$$
d7930385,$
d7262297,$$ - $$$
d696107,$$ - $$$
d11931926,$$ - $$$
d991720,$$ - $$$
d10780749,$$ - $$$
d10417602,$$ - $$$
d8483014,$$ - $$$
d10028904,$
d11956851,$$ - $$$
d3580920,$$ - $$$
d12958773,$
d5792887,$
d12827306,$$ - $$$
d12667415,$$ - $$$
d3395952,$
d8807543,$
d1350446,$
d11636218,$$ - $$$
d8361777,$
d12207835,$$ - $$$
d5494227,$$ - $$$
d13325878,$
d7612541,$$ - $$$
d10335269,$
d5482802,$$ - $$$
d4769496,$
d5986196,$
d7606394,$$ - $$$
d1077449,$$ - $$$
d13185766,$$ - $$$
d12362966,$
d10329433,$$ - $$$
d5822640,$$ - $$$
d13188661,$$ - $$$
d7753889,$
d5263988,$
d10497384,$$ - $$$
d11956826,$
d6609366,$
d5608756,$$ - $$$
d4591384,$
d12542285,$$ - $$$
d10522877,$$ - $$$
d12200200,$$ - $$$
d12687123,$$ - $$$
d7799210,$
d12182388,$
d11945812,$
d4769811,$$ - $$$
d8051141,$$ - $$$
d4149510,$$ - $$$
d7680751,$$ - $$$
d10508729,$
d12266029,$$ - $$$
d12195321,$
d6226798,$$ - $$$
d3826363,$
d7361083,$$ - $$$
d7317903,$$ - $$$
d10836855,$
d11670793,$$ - $$$
d11500512,$
d7906796,$$ - $$$
d9746976,$$ - $$$
d2023513,$$ - $$$
d8122579,$$ - $$$
d7134848,$$ - $$$
d8339763,$
d10629877,$$ - $$$
d11932012,$$ - $$$
d12980561,$$$$
d10823093,$$ - $$$
d5122148,$$ - $$$
d6452969,$$ - $$$
d12478826,$$ - $$$
d8341072,$
d12184707,$$ - $$$
d7622114,$
d10134516,$$ - $$$
d6705908,$$ - $$$
d4168243,$$ - $$$
d10758218,$$ - $$$
d8408345,$
d6714816,$
d1098782,$
d13073178,$
d12332633,$
d8529308,$$ - $$$
d4678527,$
d5982169,$
d5614765,$$ - $$$
d8525972,$
d2446474,$$ - $$$
d5982084,$$ - $$$
d5870217,$$ - $$$
d11444976,$$ - $$$
d3820818,$$ - $$$
d2166595,$$ - $$$
d6706233,$$ - $$$
d10813188,$$ - $$$
d5854970,$$ - $$$
d12966411,$$ - $$$
d3536735,$
d9457704,$
d8334824,$
d11719292,$
d12667696,$$ - $$$
d9857981,$
d7124341,$
d6691954,$$ - $$$
d1127132,$$ - $$$
d12500016,$
d5486404,$$ - $$$
d10332966,$$ - $$$
d13239044,$$ - $$$
d12694928,$$ - $$$
d11044959,$$ - $$$
d6456682,$
d1039351,$
d10617553,$$ - $$$
d7629582,$$ - $$$
d13236358,$
d8603981,$$ - $$$
d5509360,$
d6635103,$
d8669950,$
d13090092,$
d7814139,$$ - $$$
d5982113,$$ - $$$
d11914481,$$ - $$$
d10214378,$$ - $$$
d2439566,$
d11932386,$$ - $$$
d9587018,$$ - $$$
d9990090,$$ - $$$
d12702853,$$ - $$$
d10276602,$
d9712381,$$ - $$$
d13220609,$$ - $$$
d9975834,$$ - $$$
d5443361,$
d12908818,$
d1039348,$
d8397475,$
d10468664,$
d8089203,$
d10084553,$$ - $$$
d10145653,$
d8491751,$$ - $$$
d11772793,$
d9846538,$$ - $$$
d1346452,$$ - $$$
d6999227,$$ - $$$
d6994732,$$ - $$$
d5513947,$
d12357368,$
d12904026,$$ - $$$
d10509786,$$ - $$$
d13139768,$$ - $$$
d8338481,$
d7676597,$$$$
d959091,$$ - $$$
d13313707,$$ - $$$
d13126079,$$ - $$$
d12846131,$
d9994264,$$ - $$$
d9802625,$
d4762589,$$ - $$$
d6680272,$
d7917841,$
d7246425,$
d5861784,$
d12559641,$$ - $$$
d5524876,$$ - $$$
d8731904,$$ - $$$
d7940490,$
d10373036,$$ - $$$
d5979455,$$ - $$$
d6514472,$
d4769281,$$ - $$$
d5122825,$
d12857183,$
d10310333,$$ - $$$
d6420170,$$ - $$$
d12186479,$
d12233186,$$ - $$$
d10090935,$$ - $$$
d8591199,$$ - $$$
d10328491,$
d12670673,$$ - $$$
d5512519,$$ - $$$
d2292627,$
d10810357,$
d12981974,$$ - $$$
d1350447,$$ - $$$
d7817857,$$ - $$$
d12146830,$$ - $$$
d10151231,$$ - $$$
d10273776,$
d8610918,$
d8586972,$$ - $$$
d13169262,$$ - $$$
d11921719,$$ - $$$
d11773873,$$ - $$$
d877245,$
d7693548,$
d5776107,$$ - $$$
d7274301,$
d12982741,$$ - $$$
d8534663,$$ - $$$
d10737209,$$ - $$$
d10041438,$$ - $$$
d8262489,$
d6732755,$$ - $$$
d12158078,$$ - $$$
d2490326,$$ - $$$
d7656418,$$ - $$$
d8684377,$
d9872344,$$ - $$$
d12481595,$$$$
d10712260,$
d5865385,$
d11444479,$
d4721855,$
d12933562,$
d12169186,$$ - $$$
d10156461,$$ - $$$
d10432315,$$ - $$$
d9769924,$
d12272347,$
d5799869,$$ - $$$
d1344087,$$ - $$$
d13078963,$
d7736362,$
d6163786,$
d12982111,$$ - $$$
d12911894,$
d12706207,$$ - $$$
d11633782,$
d7378989,$
d8117836,$
d13385549,$
d2238042,$$ - $$$
d7705163,$
d10045612,$$ - $$$
d8341637,$$ - $$$
d12341553,$$ - $$$
d7123882,$
d1418088,$
d8834602,$
d4925360,$
d991500,$$ - $$$
d5531503,$
d5607884,$
d7975549,$$ - $$$
d10833572,$$ - $$$
d12320797,$
d5953062,$$ - $$$
d10476981,$
d1326621,$$ - $$$
d7323044,$$ - $$$
d1037202,$$ - $$$
d9739399,$
d13295128,$$$$
d12430654,$$ - $$$
d7983639,$
d7618751,$
d6457417,$$ - $$$
d8293129,$
d12289536,$$ - $$$
d5122240,$$ - $$$
d12902091,$$ - $$$
d12658595,$
d8462268,$$ - $$$
d10804305,$$ - $$$
d4167812,$$ - $$$
d12695389,$$ - $$$
d3709262,$$ - $$$
d10279811,$$ - $$$
d5954987,$$ - $$$
d11626818,$
d13313748,$$ - $$$
d3138611,$$ - $$$
d11789667,$
d8854162,$
d9791240,$$ - $$$
d8460513,$
d10733279,$$ - $$$
d1319054,$
d10467593,$
d12110810,$$ - $$$
d7790604,$$ - $$$
d12105033,$
d12906509,$$ - $$$
d8274263,$$ - $$$
d12827739,$$ - $$$
d4698842,$$ - $$$
d7277877,$$ - $$$
d10770025,$
d10335975,$
d5972277,$
d2167546,$
d2650297,$$ - $$$
d6154367,$
d10771996,$$ - $$$
d7303687,$
d5776111,$$ - $$$
d4883948,$
d987918,$$ - $$$
d12423080,$$ - $$$
d7026017,$$ - $$$
d12946443,$
d12563132,$
d7047318,$$ - $$$
d12789860,$$ - $$$
d11674463,$$ - $$$
d7319177,$$ - $$$
d9601144,$
d5770272,$
d8771801,$$ - $$$
d12185528,$
d8778165,$$ - $$$
d11837651,$$ - $$$
d7365708,$$ - $$$
d5922033,$$ - $$$
d7361468,$
d8806051,$
d4469008,$$ - $$$
d12731044,$$ - $$$
d12848754,$$ - $$$
d11721669,$
d9712051,$
d1091107,$$ - $$$
d13140471,$$ - $$$
d5884445,$
d3188675,$
d3461265,$$ - $$$
d5609129,$
d13405584,$
d8818940,$
d9976943,$$$$
d6557654,$
d7267884,$$ - $$$
d10266752,$
d7740054,$$ - $$$
d8135374,$
d7297513,$
d9729056,$$ - $$$
d8406998,$
d2090817,$
d7714122,$
d12802847,$$ - $$$
d8423393,$$ - $$$
d11714557,$
d10188827,$
d8338696,$$ - $$$
d11882712,$$ - $$$
d10594859,$
d11180559,$$ - $$$
d8463049,$
d10044337,$
d795139,$$ - $$$
d3384827,$$ - $$$
d8040805,$
d9566724,$$ - $$$
d5793161,$$ - $$$
d12479716,$$ - $$$
d6507881,$$ - $$$
d4221369,$$ - $$$
d858136,$$ - $$$
d10735753,$$ - $$$
d2261629,$$ - $$$
d8374612,$$ - $$$
d9793676,$$ - $$$
d991479,$$ - $$$
d8765537,$$ - $$$
d12959621,$$ - $$$
d12495310,$$ - $$$
d4414602,$$ - $$$
d9789616,$$ - $$$
d9458279,$
d7291587,$$ - $$$
d13292606,$$ - $$$
d6898762,$$ - $$$
d1763898,$$ - $$$
d11933039,$$ - $$$
d7824116,$
d10696507,$
d10425898,$
d12326729,$$ - $$$
d12170352,$$ - $$$
d1977489,$
d5794940,$$ - $$$
d12641821,$
d6775975,$$ - $$$
d8730151,$$ - $$$
d11917918,$
d719061,$$ - $$$
d11852937,$$ - $$$
d3498695,$$ - $$$
d742358,$$ - $$$
d12017850,$
d12702530,$$ - $$$
d11661957,$
d9974974,$$ - $$$
d10674791,$$ - $$$
d7728397,$
d6558103,$
d7209006,$
d5949427,$$ - $$$
d11812750,$
d12218373,$
d10497849,$$ - $$$
d8450326,$$ - $$$
d7186376,$$ - $$$
d8631643,$
d9563493,$$ - $$$
d10782659,$
d4601489,$
d6838994,$
d4149261,$
d5267617,$$ - $$$
d12537216,$$ - $$$
d8334803,$
d5890647,$$ - $$$
d10297985,$$ - $$$
d4760413,$
d8764458,$
d12219557,$
d7390005,$$ - $$$
d3709223,$$ - $$$
d3628293,$$ - $$$
d5121450,$
d12657457,$$ - $$$
d8180244,$
d8465468,$$ - $$$
d11489057,$$ - $$$
d13294426,$
d4344950,$
d11813249,$$ - $$$
d6878548,$
d12406156,$$ - $$$
d1050549,$
d9991537,$
d5800216,$
d697300,$$ - $$$
d12554927,$$ - $$$
d12929620,$$ - $$$
d2410363,$$ - $$$
d6943201,$
d5778496,$
d5816926,$$ - $$$
d8462230,$$ - $$$
d11747446,$$ - $$$
d3511763,$
d13136328,$$ - $$$
d6653221,$$ - $$$
d8530283,$
d8632714,$$ - $$$
d11945842,$$ - $$$
d11801590,$
d5963762,$$ - $$$
d754356,$$$$
d4036304,$$ - $$$
d7360791,$
d12607480,$
d1019785,$$ - $$$
d6415892,$
d1358938,$$ - $$$
d3186660,$$ - $$$
d3422485,$$ - $$$
d8683149,$$ - $$$
d5979332,$
d10070940,$
d11921719,$$ - $$$
d8133955,$
d5609064,$$ - $$$
d4428741,$
d7247945,$$ - $$$
d10338301,$$ - $$$
d8768713,$
d7180087,$
d3600817,$$ - $$$
d10147470,$
d3836290,$$ - $$$
d8497182,$$ - $$$
d6001838,$$ - $$$
d2156563,$$ - $$$
d12130136,$$ - $$$
d12803556,$$ - $$$
d8492523,$$ - $$$
d1341422,$
d6180037,$$ - $$$
d8466674,$$ - $$$
d2044277,$$ - $$$
d4564310,$
d7352449,$$ - $$$
d10747002,$
d8438191,$
d4332611,$
d1324357,$
d9986892,$
d4913193,$
d13004210,$$ - $$$
d5487241,$$ - $$$
d9702232,$$ - $$$
d12191998,$
d3902624,$
d7124435,$
d10821586,$$ - $$$
d7251971,$
d8084514,$$ - $$$
d5798469,$$ - $$$
d8416936,$$$$
d6719444,$$ - $$$
d11702319,$$ - $$$
d10830552,$
d8363959,$$ - $$$
d9856557,$
d5799133,$$ - $$$
d9802625,$
d1048525,$$ - $$$
d3337730,$
d5851655,$$ - $$$
d8626125,$
d1627392,$$ - $$$
d718286,$$$$
d12859204,$
d1039646,$$ - $$$
d11923581,$$ - $$$
d6700477,$$ - $$$
d13197465,$
d9846497,$$ - $$$
d10085331,$
d3404607,$$ - $$$
d12149010,$
d7369405,$
d12063958,$
d5796202,$
d11881046,$$ - $$$
d5956647,$$ - $$$
d4947002,$
d5532299,$$ - $$$
d12138537,$
d5936233,$
d1945825,$
d12151596,$
d5862177,$
d3936485,$$ - $$$
d10305514,$
d6651217,$$ - $$$
d10805608,$$ - $$$
d9767219,$
d11751474,$
d4767527,$
d12571169,$
d12557430,$$ - $$$
d6567334,$
d5074430,$
d4091047,$$ - $$$
d6225143,$
d7792253,$$ - $$$
d8067424,$$ - $$$
d8298099,$$ - $$$
d12644343,$$ - $$$
d10663008,$$ - $$$
d5453838,$$ - $$$
d11881751,$$ - $$$
d10516108,$
d5981537,$
d10287073,$
d7213448,$
d5776346,$$ - $$$
d12012215,$$ - $$$
d8483258,$$ - $$$
d5986466,$
d8433896,$
d12148033,$$ - $$$
d4294365,$
d1356039,$
d9740009,$$$$
d9978806,$$ - $$$
d9875523,$
d13312967,$$ - $$$
d12500076,$$ - $$$
d4291490,$$ - $$$
d8664433,$
d10125029,$$ - $$$
d12674388,$
d8515491,$$ - $$$
d12404593,$
d8601869,$
d8513186,$
d2441964,$$ - $$$
d2189116,$$ - $$$
d4432500,$$ - $$$
d10465773,$
d10479817,$$ - $$$
d12926154,$$ - $$$
d7993583,$$ - $$$
d7249764,$$ - $$$
d13197442,$$ - $$$
d8435386,$
d5864336,$$ - $$$
d5848220,$$$$
d12306424,$
d12320431,$
d4830926,$
d12965860,$$ - $$$
d8461972,$$ - $$$
d2208694,$$ - $$$
d12980375,$$ - $$$
d12301225,$$ - $$$
d12001843,$$ - $$$
d10920442,$
d8467613,$$ - $$$
d9789749,$$ - $$$
d13225861,$$ - $$$
d5819363,$$ - $$$
d5031020,$
d7341815,$
d8656687,$$ - $$$
d7913090,$
d8765793,$$ - $$$
d10516727,$$ - $$$
d5814616,$
d12947949,$$ - $$$
d9467736,$$ - $$$
d12206883,$$ - $$$
d7987006,$$ - $$$
d8339972,$$ - $$$
d1019270,$$$$
d4467988,$
d10692754,$
d8516135,$
d4132817,$
d10121306,$
d4768769,$
d3240362,$$ - $$$
d7917210,$$ - $$$
d1035556,$$ - $$$
d4924828,$
d7291575,$$ - $$$
d5444939,$$ - $$$
d13003218,$$ - $$$
d3442890,$$ - $$$
d8378583,$$ - $$$
d12716255,$
d4086688,$
d10061975,$$ - $$$
d12592916,$$ - $$$
d7983135,$
d7342783,$$ - $$$
d9566709,$$ - $$$
d4556066,$
d3384978,$
d6756420,$
d5262659,$$ - $$$
d6229764,$$ - $$$
d12326748,$$ - $$$
d9756808,$
d12508469,$$ - $$$
d10032995,$
d10771356,$
d12652244,$$ - $$$
d3247818,$$ - $$$
d9815007,$$ - $$$
d11904112,$$ - $$$
d12323278,$$ - $$$
d6484913,$
d11655667,$$$$
d8338649,$
d5862959,$$ - $$$
d9983573,$
d3484894,$
d10711750,$
d987885,$$ - $$$
d11280197,$
d3367094,$$ - $$$
d3599116,$
d9795190,$$ - $$$
d2436147,$$ - $$$
d8609101,$$ - $$$
d1228725,$
d10047799,$$ - $$$
d8482382,$$ - $$$
d719835,$
d8796039,$
d12651842,$$ - $$$
d5890561,$
d5523176,$
d12178483,$
d12458511,$
d10623137,$$ - $$$
d10691568,$$$$
d7282965,$
d8640592,$
d10532906,$$ - $$$
d7613482,$$ - $$$
d997945,$$ - $$$
d4090090,$$ - $$$
d4787835,$
d8570863,$
d3355624,$$ - $$$
d10842366,$$ - $$$
d5220167,$
d11880843,$
d5489179,$$ - $$$
d6419637,$$ - $$$
d10696498,$$ - $$$
d10333883,$
d12351755,$
d9877727,$$ - $$$
d8864234,$$ - $$$
d8259888,$
d1341808,$$ - $$$
d4422146,$$$$
d11756483,$$ - $$$
d5868053,$$ - $$$
d12124508,$
d2146051,$$ - $$$
d12138579,$
d8808837,$$ - $$$
d12630765,$$ - $$$
d8841599,$$ - $$$
d2463842,$
d4610575,$$ - $$$
d12095551,$$ - $$$
d9741588,$$ - $$$
d803083,$$ - $$$
d10724231,$$ - $$$
d4698562,$$ - $$$
d8341296,$
d3840773,$
d8659390,$$ - $$$
d10630492,$
d6835282,$
d9730266,$$ - $$$
d12922097,$$ - $$$
d8377125,$
d8338621,$
d9860737,$$ - $$$
d12897883,$$ - $$$
d3562812,$$ - $$$
d7928982,$$ - $$$
d5122091,$
d11864713,$$ - $$$
d5822495,$
d5788001,$$ - $$$
d10259543,$$ - $$$
d1022048,$$ - $$$
d12728053,$$ - $$$
d12946675,$$ - $$$
d8123156,$$ - $$$
d10041769,$$ - $$$
d10468098,$$ - $$$
d1192749,$
d5433456,$$ - $$$
d7133716,$$ - $$$
d5932484,$$ - $$$
d4149149,$
d2248857,$
d7616061,$
d8050336,$
d8856919,$
d5866249,$$ - $$$
d10047940,$$ - $$$
d5487636,$$ - $$$
d5812422,$
d1038814,$
d12321040,$$ - $$$
d12320792,$
d8493676,$$ - $$$
d5113667,$$ - $$$
d5853064,$
d2543257,$$ - $$$
d7820421,$$ - $$$
d6694993,$$ - $$$
d13161036,$$ - $$$
d2554566,$
d12229201,$$ - $$$
d8311072,$
d1329052,$$ - $$$
d7789050,$$ - $$$
d11945643,$
d12785864,$$ - $$$
d1350503,$$ - $$$
d1828618,$$ - $$$
d10832843,$$ - $$$
d2421687,$$ - $$$
d12951720,$$ - $$$
d5795952,$$ - $$$
d7674785,$
d8794937,$
d10384739,$
d10074329,$$ - $$$
d12711842,$$ - $$$
d12447709,$$ - $$$
d8434866,$
d10290374,$
d13123209,$
d11929437,$$ - $$$
d8088040,$
d2169870,$$ - $$$
d11317172,$$ - $$$
d2014414,$$ - $$$
d8449247,$$ - $$$
d12214166,$$$$
d12948644,$
d10512559,$$ - $$$
d12316070,$$ - $$$
d12032025,$$ - $$$
d7886651,$
d1742168,$
d8445238,$$ - $$$
d8339664,$
d799734,$$ - $$$
d5776310,$$ - $$$
d8335860,$
d13089238,$$ - $$$
d8046160,$
d12075204,$$ - $$$
d12367802,$$ - $$$
d11874268,$
d1340311,$
d5122806,$
d12081771,$$ - $$$
d5864098,$$ - $$$
d12478889,$
d1016501,$$$$
d12032084,$$ - $$$
d7110305,$
d10794229,$$ - $$$
d5614446,$
d987891,$
d7274294,$$ - $$$
d5981088,$$ - $$$
d2006099,$$ - $$$
d11628710,$$ - $$$
d11914501,$$ - $$$
d9857507,$
d5852767,$
d12182013,$
d5795306,$$ - $$$
d12336466,$$ - $$$
d12218817,$$ - $$$
d8659285,$$ - $$$
d12050033,$
d9453323,$$ - $$$
d8641595,$
d8319689,$$ - $$$
d1324538,$
d4503933,$
d5949468,$
d5796731,$$ - $$$
d10594417,$$ - $$$
d8501260,$$ - $$$
d7992580,$$ - $$$
d8555658,$$ - $$$
d12846827,$$ - $$$
d1357526,$$ - $$$
d7856108,$$ - $$$
d12330973,$$ - $$$
d12668076,$$ - $$$
d12506160,$$ - $$$
d10044370,$$ - $$$
d10455783,$$ - $$$
d9761943,$
d12367476,$
d12975535,$$ - $$$
d10778213,$$ - $$$
d12000684,$
d13128883,$$ - $$$
d9825283,$$ - $$$
d7991770,$
d5510807,$$ - $$$
d10020264,$$ - $$$
d11948182,$
d11426679,$
d10506458,$
d7367721,$
d9978084,$$ - $$$
d8463360,$
d11825252,$
d1447317,$
d12884549,$$ - $$$
d7809976,$$ - $$$
d10527087,$$ - $$$
d7991439,$$ - $$$
d8853228,$$ - $$$
d10628258,$
d12842072,$
d12913521,$$ - $$$
d10351610,$$ - $$$
d11873198,$
d12031193,$$ - $$$
d4755859,$$ - $$$
d997451,$
d10450198,$$ - $$$
d11491893,$$ - $$$
d4252322,$$ - $$$
d11873645,$$ - $$$
d4923349,$$ - $$$
d4893713,$$ - $$$
d7119483,$$ - $$$
d5974102,$$ - $$$
d13001163,$$ - $$$
d11871465,$
d10043597,$
d11909160,$$ - $$$
d7290700,$$ - $$$
d7124190,$$ - $$$
d12387279,$$ - $$$
d7994318,$
d7018592,$
d12320629,$$ - $$$
d4995424,$
d2204969,$
d12786386,$$ - $$$
d7290704,$$ - $$$
d968410,$$ - $$$
d5609013,$$ - $$$
d1938628,$$ - $$$
d8621310,$
d1316243,$$ - $$$
d11802047,$$ - $$$
d11896495,$
d7809594,$$ - $$$
d8782319,$$ - $$$
d1111157,$$ - $$$
d1064779,$$ - $$$
d7745594,$
d6704386,$$ - $$$
d5887499,$
d11825461,$$ - $$$
d8592434,$$ - $$$
d11952751,$$$$
d10499542,$
d5815672,$
d4173638,$
d5956749,$$$$
d10125440,$$ - $$$
d6481772,$$ - $$$
d10505192,$$ - $$$
d8681162,$$ - $$$
d6948548,$$ - $$$
d7784893,$$ - $$$
d7992710,$
d4183418,$$ - $$$
d1389582,$
d2167575,$$ - $$$
d9748028,$
d10100759,$
d5776159,$$ - $$$
d10782407,$$ - $$$
d1357399,$
d6536699,$
d12712669,$
d958774,$$ - $$$
d2295791,$
d4769311,$$ - $$$
d12870241,$$ - $$$
d9593739,$$ - $$$
d7276967,$
d9796604,$$ - $$$
d11801708,$
d718332,$$ - $$$
d9722757,$
d3674229,$
d10717951,$$ - $$$
d1016772,$$ - $$$
d12091245,$
d10133372,$$ - $$$
d5779579,$
d11925120,$$ - $$$
d4751464,$
d13197507,$
d5426852,$$ - $$$
d13288399,$$ - $$$
d10848388,$$$$
d10065875,$$ - $$$
d12704274,$$ - $$$
d10735080,$
d5106393,$$ - $$$
d8734570,$$ - $$$
d9829868,$$ - $$$
d3599190,$$ - $$$
d7994800,$
d5778565,$
d10027294,$
d1720803,$$ - $$$
d2037763,$
d1328878,$
d4769899,$$ - $$$
d6680357,$
d7893394,$
d12842050,$$ - $$$
d6780602,$$ - $$$
d12991466,$$ - $$$
d12346836,$
d7772565,$$ - $$$
d6704602,$$ - $$$
d7691102,$
d6527615,$
d5499028,$$ - $$$
d3971767,$$ - $$$
d6708831,$
d9834228,$
d6378688,$
d12599515,$$ - $$$
d5977163,$
d13137487,$$ - $$$
d8485659,$$ - $$$
d10352352,$$ - $$$
d12926697,$$ - $$$
d11686428,$$ - $$$
d8874214,$$ - $$$
d10388620,$$ - $$$
d8338356,$
d7604517,$
d6986414,$$ - $$$
d10085394,$$ - $$$
d4098058,$$ - $$$
d5048708,$$ - $$$
d10198506,$
d8261782,$
d7247867,$
d12821181,$$ - $$$
d10027482,$
d11862617,$
d5770620,$$ - $$$
d8552416,$$$$
d2717036,$
d12883467,$$ - $$$
d2284880,$
d11843728,$$ - $$$
d10029896,$$ - $$$
d990764,$
d2723509,$$ - $$$
d5122694,$$$$
d8022895,$
d12362312,$$ - $$$
d2293268,$$ - $$$
d5608299,$$ - $$$
d11926284,$$$$
d5609034,$$ - $$$
d12301818,$$ - $$$
d12133833,$$ - $$$
d11743155,$$ - $$$
d8448796,$$ - $$$
d12699684,$
d5790721,$
d9756785,$$ - $$$
d8599173,$
d5965310,$$ - $$$
d9452741,$$ - $$$
d10672771,$
d1346254,$$ - $$$
d12632652,$$ - $$$
d1334192,$$ - $$$
d12550988,$$ - $$$
d5518525,$$ - $$$
d4770055,$$ - $$$
d7622694,$$ - $$$
d10244396,$
d10357296,$$ - $$$
d7262216,$
d12982157,$$ - $$$
d3835044,$$$$
d6715510,$$ - $$$
d11857013,$$ - $$$
d1325604,$$ - $$$
d8672298,$$ - $$$
d7256301,$
d8335607,$$ - $$$
d7331983,$
d10394919,$$ - $$$
d12192128,$
d1511933,$$ - $$$
d12947402,$$ - $$$
d10028267,$
d4491905,$
d7015032,$$ - $$$
d8669980,$
d11964486,$
d1358783,$$ - $$$
d7351047,$$$$
d696221,$$ - $$$
d10772012,$$ - $$$
d10814063,$
d12332903,$$$$
d9467712,$$ - $$$
d9804771,$$ - $$$
d6750679,$
d6659445,$
d8669878,$$ - $$$
d12111505,$
d11888803,$$ - $$$
d8397770,$$ - $$$
d7106294,$$$$
d5959533,$$ - $$$
d12275123,$
d7619223,$
d11870957,$$ - $$$
d8828350,$
d13293096,$$ - $$$
d5615894,$
d7904957,$$ - $$$
d7903518,$$ - $$$
d2109463,$$ - $$$
d7997687,$
d4556839,$$ - $$$
d5810016,$$ - $$$
d7277881,$$ - $$$
d10054121,$$ - $$$
d10024118,$
d6681809,$$ - $$$
d8777875,$
d5264402,$$ - $$$
d4093232,$$ - $$$
d2026772,$$ - $$$
d7787420,$
d7251723,$
d12486885,$$ - $$$
d3783187,$
d10032136,$$ - $$$
d8339705,$$ - $$$
d13134185,$$ - $$$
d5449100,$$ - $$$
d12337798,$$ - $$$
d10230898,$
d12480174,$
d1571576,$$ - $$$
d8318360,$
d3923881,$$ - $$$
d8508452,$$ - $$$
d13072119,$
d4553288,$
d5821880,$
d8816470,$$ - $$$
d8446655,$$ - $$$
d12474556,$$ - $$$
d11860923,$$ - $$$
d3199349,$$ - $$$
d1008598,$$ - $$$
d11892766,$
d7787875,$
d2364401,$
d1340315,$
d8339209,$$ - $$$
d12338230,$$ - $$$
d5324648,$
d1737045,$$ - $$$
d10032602,$
d7799858,$
d5646621,$
d3877804,$$ - $$$
d8638490,$$ - $$$
d12999946,$$ - $$$
d13222824,$$ - $$$
d4218152,$
d1039338,$
d9875203,$
d7229726,$
d4062189,$$ - $$$
d1095078,$$ - $$$
d12593807,$$ - $$$
d5495117,$$ - $$$
d7353506,$
d10755211,$$ - $$$
d12094323,$$ - $$$
d12457903,$
d7676147,$$ - $$$
d5010652,$
