ID_TA,Cuisine Style
d9730692,1.0
d13293560,21.0
d5864138,2.0
d12603591,1.0
d13007244,1.0
d11629708,4.0
d4793477,1.0
d12276417,5.0
d4802075,1.0
d12979482,1.0
d5603239,5.0
d10779161,3.0
d12963527,7.0
d12841375,1.0
d8581449,1.0
d11621192,2.0
d9726428,1.0
d12950745,5.0
d2012255,1.0
d987833,1.0
d11860832,1.0
d1343445,1.0
d5977039,1.0
d694430,1.0
d12865928,3.0
d12946158,1.0
d10505509,1.0
d13286191,75.0
d6610608,1.0
d5220228,1.0
d12882466,2.0
d12842994,2.0
d7306119,1.0
d12925683,3.0
d13132392,5.0
d8727194,3.0
d10733907,1.0
d11793427,1.0
d7060772,1.0
d12386328,1.0
d12711190,1.0
d7713936,1.0
d1335659,1.0
d12389547,1.0
d5824261,9.0
d13108357,4.0
d13506993,16.0
d3821682,1.0
d6890082,4.0
d12831572,2.0
d12807643,4.0
d5414926,2.0
d12844146,7.0
d9767595,1.0
d13237797,5.0
d13307450,10.0
d10487971,2.0
d10833978,2.0
d12450497,2.0
d12257746,1.0
d13162263,1.0
d3442655,1.0
d7123564,1.0
d7123696,1.0
d12120287,3.0
d7246438,2.0
d13139838,14.0
d12029451,2.0
d964501,1.0
d13129944,18.0
d12517861,4.0
d12949527,4.0
d11869279,2.0
d12128270,2.0
d695146,1.0
d13125118,8.0
d9729939,1.0
d742687,1.0
d2708995,1.0
d991628,1.0
d10201979,2.0
d13295116,1.0
d5494183,1.0
d5525540,1.0
d12957841,6.0
d9788488,2.0
d13199409,4.0
d5959868,1.0
d13023866,19.0
d11671091,3.0
d13187514,4.0
d11925562,1.0
d10778626,1.0
d5816855,1.0
d10071176,2.0
d13164764,9.0
d10554458,6.0
d11825035,52.0
d12669552,1.0
d12911423,2.0
d3576260,1.0
d8449603,1.0
d10618912,4.0
d12947060,29.0
d12632164,6.0
d8490027,1.0
d8828438,1.0
d879379,1.0
d7345199,1.0
d3535941,1.0
d7342569,1.0
d5523421,1.0
d12111087,4.0
d12962892,2.0
d7976846,1.0
d1044266,1.0
d12802661,3.0
d12362916,1.0
d12874956,9.0
d3956689,1.0
d777517,1.0
d7894408,5.0
d1081756,1.0
d13121923,3.0
d13206499,4.0
d13200203,4.0
d12827433,1.0
d5980445,1.0
d7626464,1.0
d4768212,1.0
d11863778,5.0
d11841903,7.0
d13200450,4.0
d12883439,1.0
d12903965,3.0
d8841968,4.0
d12246247,13.0
d9604677,2.0
d11651830,1.0
d13298844,17.0
d12826225,1.0
d3598499,1.0
d12320180,4.0
d2517894,2.0
d1044100,1.0
d12976363,20.0
d10319803,2.0
d12533808,4.0
d8763528,1.0
d7279200,1.0
d7887289,2.0
d9562457,1.0
d10026656,1.0
d12952495,8.0
d11538644,1.0
d13202060,2.0
d10733092,5.0
d12936195,2.0
d2084899,3.0
d13001052,12.0
d12156192,1.0
d8338619,2.0
d10624285,5.0
d7171660,1.0
d4268632,1.0
d7591721,1.0
d13220030,4.0
d12788115,3.0
d13232007,3.0
d13415332,2.0
d7277870,1.0
d10713299,9.0
d5791721,3.0
d12411211,20.0
d3975204,1.0
d12081488,2.0
d10396602,2.0
d5487134,2.0
d12728105,3.0
d7124116,5.0
d12682862,5.0
d13448140,7.0
d12512061,10.0
d1077859,1.0
d13185579,29.0
d9873529,3.0
d1081031,1.0
d1337116,1.0
d5969402,3.0
d5796579,3.0
d9726072,1.0
d1381912,1.0
d12946830,2.0
d12066507,1.0
d8338555,1.0
d12575804,3.0
d7124442,3.0
d12965944,7.0
d12881164,2.0
d12535728,5.0
d9735838,1.0
d1039266,1.0
d10058514,1.0
d12556427,1.0
d2569217,1.0
d8408390,1.0
d2393764,1.0
d6782102,1.0
d1317102,1.0
d5558249,2.0
d12457922,5.0
d1035211,1.0
d10464588,2.0
d12992755,22.0
d3199333,1.0
d5877986,1.0
d8448848,1.0
d10145743,33.0
d12670446,1.0
d4768736,7.0
d1563747,1.0
d8796653,1.0
d10795713,2.0
d3964087,1.0
d5961438,1.0
d13344437,1.0
d12326267,1.0
d13171768,11.0
d3843048,1.0
d2307872,2.0
d5018865,2.0
d5506152,1.0
d12911584,1.0
d7123804,1.0
d7209037,1.0
d10799309,1.0
d12800119,5.0
d7123681,1.0
d12556914,6.0
d12458656,8.0
d12897344,21.0
d1044849,1.0
d12146470,11.0
d12928932,12.0
d5823951,2.0
d7078322,1.0
d4801159,1.0
d8744858,7.0
d10820096,3.0
d2346485,1.0
d7210334,1.0
d7124068,1.0
d5870318,2.0
d12964475,1.0
d12932899,7.0
d6073421,1.0
d801581,1.0
d8712859,1.0
d1044990,1.0
d12017002,1.0
d4062112,1.0
d12143420,1.0
d12950931,22.0
d13206835,242.0
d12794736,14.0
d12351897,4.0
d11949038,5.0
d12106215,3.0
d11535662,2.0
d1044296,0.0
d10485659,2.0
d11822289,1.0
d10379496,1.0
d1039192,1.0
d7352562,1.0
d695915,3.0
d10693216,17.0
d4835368,4.0
d5603997,1.0
d12535509,6.0
d13100274,43.0
d12188784,1.0
d13312169,3.0
d11695375,2.0
d7803007,1.0
d11814236,4.0
d12929803,9.0
d2652010,1.0
d8562181,3.0
d7690640,1.0
d8297517,16.0
d2670859,1.0
d13388959,11.0
d1044949,1.0
d10332757,1.0
d5796309,2.0
d8133272,1.0
d8341278,1.0
d12866345,36.0
d12636858,5.0
d12879264,2.0
d11846928,1.0
d10229509,1.0
d13072321,1.0
d6762508,1.0
d13457625,1.0
d11888735,10.0
d13164602,6.0
d11913689,1.0
d715469,1.0
d12950507,6.0
d12998100,3.0
d8119726,2.0
d10520118,4.0
d12877197,1.0
d8274224,1.0
d12402367,3.0
d12690564,6.0
d12880646,1.0
d13313833,15.0
d12996273,8.0
d4770037,2.0
d12273000,5.0
d4768133,1.0
d12300241,3.0
d12097020,1.0
d5122686,4.0
d12856591,13.0
d2616613,1.0
d959188,1.0
d13074002,3.0
d12100345,3.0
d7720040,1.0
d12219387,3.0
d8068545,1.0
d10664008,2.0
d11544046,1.0
d12870847,9.0
d12175056,5.0
d8339936,4.0
d12967849,7.0
d12952483,8.0
d11801250,2.0
d9711131,2.0
d4770266,2.0
d12129922,1.0
d12217591,12.0
d4283122,4.0
d13093490,1.0
d5122707,1.0
d10832499,1.0
d7953129,2.0
d4476672,1.0
d4724873,1.0
d12596770,8.0
d8425174,1.0
d8693312,1.0
d12709311,4.0
d8298503,2.0
d4288479,1.0
d11956707,2.0
d12657458,3.0
d13130027,6.0
d10810171,2.0
d13275208,2.0
d12515422,2.0
d12789880,5.0
d4589114,1.0
d13143590,17.0
d3487002,1.0
d2307390,1.0
d8154698,3.0
d12709307,19.0
d2250031,2.0
d10624889,1.0
d10388502,1.0
d13205768,5.0
d7133705,1.0
d11872400,4.0
d12320872,3.0
d12907065,5.0
d6706687,1.0
d12435635,3.0
d5519500,1.0
d696297,1.0
d694814,1.0
d13326979,24.0
d8339589,1.0
d5870795,1.0
d4768263,1.0
d8362971,1.0
d12909690,4.0
d5106382,1.0
d12953611,2.0
d5828140,1.0
d12936963,1.0
d11867679,8.0
d1044962,1.0
d12833748,3.0
d3332989,1.0
d13003250,1.0
d5771357,1.0
d13313752,36.0
d8703632,1.0
d7254739,2.0
d1354453,0.0
d7382802,1.0
d1408549,1.0
d5583309,4.0
d5581136,3.0
d12187875,1.0
d10666998,1.0
d940947,1.0
d13277444,11.0
d12697222,13.0
d7676066,1.0
d10497174,1.0
d2703121,1.0
d13094271,1.0
d12059608,4.0
d12869413,1.0
d11626474,2.0
d13164810,3.0
d13197317,3.0
d5795153,2.0
d997823,2.0
d11966514,6.0
d12879684,18.0
d8029222,1.0
d11961472,10.0
d8390631,1.0
d12800464,6.0
d12898247,6.0
d10357544,3.0
d1319946,1.0
d13198239,6.0
d11502865,10.0
d6919510,1.0
d8749016,1.0
d1357533,1.0
d11868454,2.0
d8262987,1.0
d10751303,1.0
d7083169,1.0
d12541465,7.0
d10462754,1.0
d1787835,1.0
d8685190,1.0
d12860819,3.0
d946775,1.0
d10148398,1.0
d697500,1.0
d743866,2.0
d12926423,2.0
d1035465,1.0
d5220185,1.0
d12937856,56.0
d10133942,3.0
d12513598,4.0
d12957208,1.0
d8762863,1.0
d12896616,8.0
d11894290,1.0
d5122244,1.0
d11777712,1.0
d12712759,1.0
d812144,1.0
d12910175,1.0
d12956476,6.0
d8822412,3.0
d11833215,1.0
d4604142,5.0
d12180458,3.0
d12922691,1.0
d4769756,4.0
d12864902,1.0
d10767916,1.0
d11701818,5.0
d13322757,136.0
d10747371,1.0
d4913048,4.0
d11855407,1.0
d12712586,2.0
d7706932,1.0
d13043231,23.0
d4039105,3.0
d8095702,1.0
d5936380,4.0
d5267530,1.0
d13009015,10.0
d13004500,6.0
d11837208,1.0
d13323427,3.0
d13195827,1.0
d8610876,2.0
d12460100,5.0
d8118112,1.0
d4431365,1.0
d7124200,1.0
d8828412,2.0
d7124532,1.0
d2228677,1.0
d12950787,2.0
d11962282,2.0
d5852162,1.0
d8527701,3.0
d5873310,3.0
d4756628,1.0
d10067438,3.0
d12571184,6.0
d10390319,1.0
d8359606,1.0
d12871676,2.0
d9810491,1.0
d12624396,8.0
d743851,1.0
d8411400,2.0
d13495398,3.0
d8795858,1.0
d13171238,24.0
d13290215,2.0
d12786547,515.0
d12435032,1.0
d12731449,2.0
d10071725,5.0
d10911068,3.0
d12034951,2.0
d12714194,11.0
d5617536,1.0
d12248319,5.0
d13190651,26.0
d12595171,1.0
d10347526,1.0
d12317826,2.0
d13161118,2.0
d5823765,3.0
d12839942,2.0
d12477034,5.0
d13001795,5.0
d10661927,7.0
d4293735,2.0
d12881093,14.0
d12284452,1.0
d6715817,1.0
d11929313,1.0
d12874438,5.0
d11876499,1.0
d4605073,1.0
d10372360,6.0
d13327886,12.0
d4058102,1.0
d5433577,1.0
d1420098,1.0
d12661577,1.0
d1328187,1.0
d958688,1.0
d7657936,1.0
d2014210,1.0
d7811548,4.0
d12638698,12.0
d12864798,5.0
d12967421,1.0
d7246429,1.0
d13289889,16.0
d13296673,2.0
d10483652,1.0
d3516208,1.0
d13224877,8.0
d10480192,3.0
d8842283,4.0
d11882314,3.0
d2311079,1.0
d8338515,1.0
d6585847,1.0
d1125188,1.0
d1018608,1.0
d4770118,1.0
d12339205,70.0
d10020878,2.0
d12660221,9.0
d12431270,2.0
d12613463,1.0
d11850092,4.0
d13091113,3.0
d12532906,1.0
d13160451,1078.0
d3613475,1.0
d5958950,1.0
d4770268,1.0
d7622665,23.0
d1413421,2.0
d13283803,5.0
d5957522,1.0
d7788524,1.0
d13075641,1.0
d5522556,2.0
d10512217,1.0
d3560914,2.0
d2211730,1.0
d5860218,2.0
d12430695,1.0
d12872582,1.0
d4768148,3.0
d11657387,2.0
d4114663,1.0
d11691267,2.0
d7124520,1.0
d7622336,1.0
d12814377,1.0
d7124228,1.0
d13061627,25.0
d12904171,1.0
d11827955,14.0
d13122472,369.0
d9587011,2.0
d11734083,9.0
d12512213,4.0
d13197973,49.0
d7649071,3.0
d13331672,16.0
d10813618,7.0
d784855,1.0
d997436,1.0
d13273661,3.0
d7599095,1.0
d12546317,1.0
d12207476,1.0
d13183671,64.0
d3542011,1.0
d12447935,6.0
d5976508,2.0
d13100127,15.0
d1081683,1.0
d10802051,1.0
d5489152,0.0
d8814420,1.0
d12977288,12.0
d793376,1.0
d12981295,3.0
d12182212,1.0
d7761701,1.0
d5550626,1.0
